,smile,activity
12844,CN(C)CCCNC1=C2C(=NC3=CC=CC=C31)C=CC=C2[N+](=O)[O-].Cl,Active
12845,CC1=C(C=CC(=C1)C(=C2C=CC(=NC3=CC=CC=C3)C=C2)C4=CC=C(C=C4)NC5=CC=CC=C5)N.Cl,Active
12846,CCN(CC)C1=CC2=C(C=C1)C=C(O2)C(=O)NC3=CC4=C(C=C3)NC(=C4)C(=O)N5CC(C6=C7C(=CNC7=C(C=C65)OC(=O)NC8=CC=CC=C8)C)CCl,Active
12847,CC1CC(CC(C1=O)C(CC2CC(=O)NC(=O)C2)O)(C)O,Active
12848,CCC1=C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@]([C@@H]1C[C@@H]1C9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,Active
12849,C1=CC=C(C=C1)C2(C3=CC=CC=C3N(C4=C2C=C(C=C4)Cl)C5=CC=CC=C5)O,Active
12850,C1CN(C2=C1C=CC(=C2)Cl)C3=NC=NC4=C3C=C(C=C4)C5=CN=C6C(=C5)C=NN6,Active
12851,CC1=CC2=C(C=C1)OC(=O)C=C2C3C4=CC=C(N4)C(C5=CC=C(N5)C(C6=CC=C(N6)C(C7=CC=C3N7)C8=CC(=O)OC9=C8C=C(C=C9)C)C1=CC(=O)OC2=C1C=C(C=C2)C)C1=CC(=O)OC2=C1C=C(C=C2)C,Active
12852,CC\1(C2=CC=CC=C2N(/C1=C\C(C(C3=[N+](C4=CC=CC=C4C3(C)C)C)I)I)C)C.[Cl-],Active
12853,CC[C@]1(C[C@@H](C2=C(C3=C(C=C2[C@H]1C(=O)OC)C(=O)C4=C(C=CC(=C4C3=O)O)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)N(C)C)O,Active
12854,CC1=NC2=CC=CC=C2C(=N1)N(C)C3=CC=C(C=C3)OC,Active
12855,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O)OC)O,Active
12856,C1=CC=C(C=C1)C2=C(C=C3N2C=CC4=CC=CC=C43)C(=O)N,Active
12857,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)/C=N/OC(C)(C)C)O,Active
12858,COC1=CC(=NC(=C1)C2=CC=CC=N2)/C=N/O,Active
12859,CC1CC([C@]2([C@@H](O1)O[C@@H]3CC4CCC5C(C4(C[C@H]3O2)C=O)CCC6([C@@]5(CC[C@@H]6C7=CC(=O)OC7)O)C)O)O,Active
12860,CC(=O)C1=COC[C@@H]2[C@H]1CC3C4=C(C[C@@H]2N3C)C5=C(N4C)C=C(C(=C5)C[C@H]6[C@@H]7C[C@H]8C9=C(C[C@@H]([C@@H]7CO[C@]6(C)OC(=O)C)N8C)C1=CC=CC=C1N9C)OC,Active
12861,C1C/C=C/[C@@H]2C[C@@H](C[C@H]2[C@@H](/C=C/C(=O)O[C@H](C1)CCC3=CC=CC4=CC=CC=C43)O)O,Active
12862,C1=CC=C2C(=C1)C(=CN2CC3=CC=C(C=C3)Cl)C(=O)C(=O)NC4=CC=NC=C4,Active
12863,CC[C@]1(CC(C2=C([C@H]1O)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O)OC5CC(C(C(O5)C)O)N6CCOCC6)O.Cl,Active
12864,CCNC(=O)NC1=CC=C(C=C1)C2=NC3=C(CCN(C3)C4COC4)C(=N2)N5CCOC[C@@H]5C,Active
12865,CC1=C([N+](=O)C2=C(N1[O-])C=CC(=C2)OC)C(=O)C/C(=N\NC(=O)C[N+](C)(C)C)/C(=O)NC3=C(C=CC(=C3)Cl)Cl.[Cl-],Active
12866,CC(C)N1C(=[N+](C2=C1C(=O)C3=CC=CC=C3C2=O)C)/C=C/C4=CC=CC=C4.[I-],Active
12867,CCN(CC)C1=CC=C(C=C1)C2CC(=NN2)C3=CC(=C(C(=C3)OC)OC)OC,Active
12868,C1=CC(=C(C(=O)C=C1)O)C2=CC=C(C=C2)C3=CC=CO3,Active
12869,C1=CC(=C(C=C1I)F)NC2=C(C=CN=C2)C(=O)NC[C@@H](CO)O,Active
12870,COC1=C(C(=C2C(=C1)C=C(N2)C(=O)N3CC(C4=C3C=C(C=C4)O)CCl)OC)OC,Active
12871,C1=CC=C(C=C1)/C(=N\NC2=NC=C(C=C2)Cl)/C3=CC=CC=N3,Active
12872,CC[C@H](C)[C@H]([C@H](C)C(=O)[C@H](C)/C=C(\C)/C=C/C[C@@H](C)/C=C(/CC)\C=C\[C@@H]1[C@@H](C=CC(=O)O1)C)O,Active
12873,CC1=C2C(=CC=C1)N=C3C=CC=C(C3=N2)C(=O)NCCNCCNCCNC(=O)C4=CC=CC5=NC6=CC=CC(=C6N=C54)C,Active
12874,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C(C=C4C#N)N,Active
12875,CCOC1=CC=C(C=C1)N2C=C([N+]3=C2CCCCC3)C4=CC=C(C=C4)N(C)C,Active
12876,C1=CC(=C(C(=O)C=C1)O)C2=CC=C(C=C2)Br,Active
12877,CCCCC/C(=C/CC(=O)OC1C2C(=C)C(C3(C4C2(CO3)C(CC5C4(C(C(=O)C=C5C)O)C)OC1=O)O)O)/C,Active
12878,COC1=C(C=C(C=C1)[C@H]2[C@H](C(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)F)F,Active
12879,C[C@H]1[C@H](OC(CC1=C)(C(C(=O)N[C@@H]2C3[C@@H](C(C([C@H](O3)C[C@@H](COC)OC)(C)C)OC)OCO2)O)OC)C,Active
12880,C1=CC(=CN=C1)NC(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)NC5=CN=CC=C5)C=C2,Active
12881,C[C@@]12CC[C@]3(CCC(C[C@H]3[C@H]1C(=O)C=C4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)C(=O)OC,Active
12882,COC1=CC=C2C(=CC1=O)C(CCC3=CC(=C(C(=C32)OC)OC)OC)NC(=O)CCCCCNC4=C(C=C(C=C4)N=[N+]=[N-])[N+](=O)[O-],Active
12883,C[C@@H]([C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)OC5C(C(C(CO5)O)OC6C(C(C(CO6)O)O)OC(=O)C7=CC=C(C=C7)OC)OC(=O)OC)C(=O)CCC(C)C,Active
12884,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@@H](CC4=CC5=C(C=C24)OCO5)COC3=O,Active
12885,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=C6C(=CC5=C4)OCO6)O,Active
12886,CC[C@H](C)[C@@H]1[C@H](CC(=O)O[C@H](C(=O)[C@@H](C(=O)N[C@H](C(=O)N2CCCC2C(=O)N([C@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)[C@@H](CC(C)C)N(C)CC3CCCN3C(=O)C(=O)C)C)CC4=CC=C(C=C4)OC)C)CC(C)C)C)C(C)C)O,Active
12887,CC/C(=C\C(C)C/C=C/C(=C/C(CO)C(=O)C(C)C(C(C)C/C(=C/C(=O)O)/C)O)/C)/C=C/C1C(C=CC(=O)O1)C,Active
12888,CCC1(CC(C2=C(C1C(=O)OC)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)N(C)C)O,Active
12889,CC1C2C(CC(O1)O[C@H]3C[C@@](CC4=C3C(=C5C(=C4O)C(=O)C6=C(C5=O)C(=CC=C6)OC)O)(C(=O)CO)O)N(CO2)CN7COC8C7CC(OC8C)O[C@H]9C[C@@](CC1=C9C(=C2C(=C1O)C(=O)C1=C(C2=O)C(=CC=C1)OC)O)(C(=O)CO)O,Active
12890,CC1CC(=O)OCC23CC(C(=CC2OC4CC(C3(C45CO5)C)OC(=O)/C=C/C=C/C(OCC1O)C(C)O)C)O,Active
12891,CCC(C)C1C(CC(=O)O[C@H](C(=O)C(C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)OC(C(C(=O)N1)NC(=O)C(CC(C)C)N(C)C(=O)[C@@H]3C=CCN3C(=O)[C@H](C)O)C)CC4=CC=C(C=C4)OC)C)CC(C)C)C)C(C)C)O,Active
12892,COC1=C(C=CC(=C1)/C=C/C(=O)C2=CC=C(C=C2)F)OCCCCCOC3=C(C=C4C(=C3)N=CC5CCCN5C4=O)OC,Active
12893,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3Cl.[Cl-],Active
12894,CC1=C(C2=C(C3(CC3)[C@@](C(=O)C2=C1)(C)O)C)CO,Active
12895,C[C@H](C(=O)N[C@H](CO)C1=CC(=CC(=C1)F)OC)N2CC3=C(C2=O)C=C(C=C3)C4=NC(=NC=C4Cl)NC5CCOCC5,Active
12896,CCN1C2=CC=CC=C2OC3=C(C1=O)C=C(C=C3)NC(=O)OCC,Active
12897,CC(=O)NC1=CC=C(C=C1)CC[C@H]2CCC/C=C/[C@@H]3C[C@@H](C[C@H]3[C@@H](/C=C/C(=O)O2)O)O,Active
12898,CCN1CCN=C2C3=C(C=CC(=C3)OC)N4C=NC5=C4C2=C1C=C5,Active
12899,CC1=C(NC(=C1C(=O)OC2=CC=CC=C2)C)/C=C\3/C(=CC(=N3)C4=CC=CN4)OC.Cl,Active
12900,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-],Active
12901,C1=CC=C2C(=C1)C=CC=C2C3NC4=CC=CC=C4C(=O)N3,Active
12902,COC1=CC2=C3C(=O)NC4=C(N3C=C2C=C1)C=CC(=C4)OC,Active
12903,COC1=C2C(=NC=C1)C3=NC=CC4=C3C(=NC5=CC=CC=C45)C2=O,Active
12904,CC(C)CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N1)CCCN)C(C)C)CC4=CC=CC=C4)CC(C)C)CCCN)C(C)C)CC5=CC=CC=C5,Active
12905,CN1C2=CC=CC=C2C3=C1N=C(N=N3)NNCC4=CC=CC=N4.Cl,Active
12906,C1=CC=C2C(=C1)C(=C3C(=N2)C(=O)C4=C(C3=O)N=CC=C4)C5=CC(=CN=C5)C6=C7C(=NC8=CC=CC=C86)C(=O)C9=C(C7=O)N=CC=C9,Active
12907,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,Active
12908,C[C@@H]1CCC/C(=C/CC[C@@]([C@@H]2CC3[C@H]([C@H]1O2)OC(=O)C34CC4)(C)O)/C,Active
12909,CCN(CC)CCN1C(=O)C2=C3C4=C(C(=CC=C4)Cl)NC3=C5C(=C2C1=O)C6=C(N5C7C(C(C(C(O7)CO)OC)O)O)C(=CC=C6)Cl,Active
12910,CC(C(=O)NC(CCC(=O)NCCCCNC1=C2C(=NC3=CC=CC=C31)C=CC=C2[N+](=O)[O-])C(=O)N)NC(=O)C(C)OC4C(C(OC(C4O)CO)OCC5=CC=CC=C5)NC(=O)C,Active
12911,C[C@@]12CC[C@]3(CC[C@H]([C@@H]3[C@H]1CC[C@H]4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C=O)C)C)C(=C)CO)COC6CCCCO6,Active
12912,CC1C(OC2=C(C1=O)C(=C3C(=C2)C(=C(C=C3O)O)C4=C(C=C(C5=C(C6=C(C=C54)OC(C(C6=O)C)C)O)O)O)O)C,Active
12913,CC1C(C(C(C(O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)OC7C(C(C(C(O7)CO)O)O)O)O,Active
12914,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C5[C@H](CCC6=C5C(=CC(=C6C)F)N=C4C3=C2)NC(=O)CO)O,Active
12915,CCCN(CCCN)/[N+](=N\O)/[O-],Active
12916,C1=CC=C(C=C1)/C(=N/NC2=NC3=CC=CC=C3N=C2)/C4=CC=CC=N4,Active
12917,C/C=C(/C)\C(=O)O[C@@H]1[C@H](OC(C[C@H]1O)C2=C(C3=C(C=C2)[C@](C4CC5[C@H](C(=O)C(=C(C5(C(=O)C4=C3O)OC)O)C(=O)N)CC(=O)C6=CC=CC=C6O)(C)OC)O)C,Active
12918,C/C(=C\C1=CNC2=CC=CC=C21)/C(=O)C3=CC(=C(C(=C3)OC)OC)OC,Active
12919,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=C(C=C6)F)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)C(=O)OC,Active
12920,C#CCNCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCNCC#C)C1=O.Cl,Active
12921,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)OC4=C3C(=O)NC5=C4C=C(C=C5)Cl,Active
12922,CC1(N=C(N=C(N1C2=CC(=C(C=C2)CCCCC3=CC=CC=C3)Cl)N)N)C.Cl,Active
12923,CCCC(=O)NC1=CN(C(=C1)C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)C5=C4C(=CN5)C)COC,Active
12924,COC1=CC2=C(C=C1)C3=C(C(=C(C=C3CCC2=O)OC)OC)OC,Active
12925,CC(=O)OC1CC2(C(CCC3(C2(CCC3C4=COC(=O)C=C4)O)C)C5(C1=CC(C6C5O6)O)C)O,Active
12926,CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C3=O)C(=CC=C4)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7C(=CC(=O)C(O7)C)N)O)N(C)C)O,Active
12927,C1CC2=CC3=C(C=C2C1)N(C4=C(C3C5=CC(=CC=C5)F)C(=O)OC4)CCO,Active
12928,C1=CC=C2C(=C1)C=C(N=C2N=C(C3=CC=CC=N3)N)C4=CC=CC=N4,Active
12929,CN(C)CCN1C(=O)C2=C3C(=C(C=C2)NCCCN(C)CCCNC4=C5C6=C(C=C4)C(=O)N(C(=O)N6C7=C(C5=O)C=C(C=C7)O)CCN(C)C)C(=O)C8=C(N3C1=O)C=CC(=C8)O,Active
12930,CCCCCCCCCCCCCC[N+]1=CC=C(C=C1)C.[Cl-],Active
12931,CCC1=C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@]([C@@H]1C[C@@H]1C9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,Active
12932,CCCCC[C@H]1[C@@H]2C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C=C/C(=C/[C@@]([C@H]2O)(OCO1)C)/C)[C@@H](C)[C@H]([C@H](C)[C@]3(C[C@H]([C@@H]([C@H](O3)C)C)O[C@H]4C[C@H]([C@@H]([C@H](O4)C)O)O)O)O)OC)/C,Active
12933,CCCCC[C@H]1[C@@H]2C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C=C/C(=C/[C@@]([C@H]2O)(OCO1)C)/C)[C@@H](C)[C@H]([C@H](C)[C@]3(C[C@H]([C@@H]([C@H](O3)C)C)O[C@H]4C[C@H]([C@@H]([C@H](O4)C)O)O)O)O)OC)/C,Active
12934,C[C@]12[C@H]([C@H](C[C@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,Active
12935,C1=CC=C2C(=C1)C=C3C=CC=C4C3=C2C(=O)N(C4=O)CCNCCNCCNCCN5C(=O)C6=CC=CC7=CC8=CC=CC=C8C(=C76)C5=O.Cl,Active
12936,C1=CC(=C(C=C1N)Cl)N2C(=O)C3=C(C=CC(=C3)Cl)OC2=O,Active
12937,CC1C(C(CC(O1)OC2CC(OC(C2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,Active
12938,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5,Active
12939,CC(=O)OC(C)(C)/C=C/C(=O)[C@@](C)([C@H]1[C@@H](C[C@@]2([C@@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C[C@@H](C(=O)C4(C)C)O)CO)C)C)O)O,Active
12940,C/C/1=C\C=C\C=C\C=C/CC(NC(=O)/C=C\C=C/C=C/C=C/[C@]2([C@@H](C(C(=C2C(=O)O1)O)OC)O)C)C3=CC=CC=C3,Active
12941,C[C@@]12C[C@H]([C@@H]([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C[C@@H](C(=O)C4(C)C)O)C)C)[C@](C)(C(=O)/C=C/C(C)(C)O)O)O,Active
12942,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C#N)C3=CC=CO3)C,Active
12943,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@@H](CC4=C(C5=C(C=C24)OCO5)O)COC3=O,Active
12944,CC(/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C,Active
12945,COC1=C(C=C2C(=C1)C(=O)N3CCCC3C=N2)OCCCCCCN4CCN(CC4)C5=NC=NC6=CC=CC=C65,Active
12946,C[C@H]1[C@H](O[C@](CC1=C)([C@@H](C(=O)N[C@H]([C@@H]2C[C@H](C([C@H](O2)C[C@@H](COC)OC)(C)C)O)OC)O)OC)C,Active
12947,CC1CC(C(C2C1C/3(C(C=C2)/C(=C\CC(/C(=C\C4C(C=C(CC45C(=O)/C(=C3/O)/C(=O)O5)C=O)O)/C)OC6CC(C(C(O6)C)NC(=O)OC)(C)[N+](=O)[O-])/C)C)OC7CC(C(C(O7)C)OC(=O)C)OC8CCC(C(O8)C)OC9CC(C(C(O9)C)OC1CCC(C(O1)C)O)O)C,Active
12948,CC1=C(C2=C(N1)C=CC(=C2)F)C3=NC4=C5C=CC=NC5=C6C(=C4N3)C=CC=N6,Active
12949,CC[C@H]1[C@H]([C@@H](C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@@H]([C@@H]([C@H](O2)/C=C/C)C)OC3CC(C(C(O3)C)O)O)O)O)OC)/C)C)O,Active
12950,C1=CC=NC(=C1)C2=CC(=CC(=N2)C3=CC=CC=N3)C4=CC=C(C=C4)OCCCCCCO,Active
12951,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O,Active
12952,COC1=C(C=C2C(=C1)C(=O)N3CCCC3C=N2)OCCCCN4CCN(CC4)CC(=O)NC5=C(C=C(C=C5)Cl)C(=O)C6=CC=CC=C6Cl,Active
12953,C/C(=N\NC1=NC2=CC=CC=C2O1)/C3=NC=NC=C3,Active
12954,CCCCCCCC(=O)OCC/C=C/C1C(O1)C2C(C3C(O3)CC/C(=C\C4=NC(=C(O4)C)/C=C/C=C\C(=O)O2)/C)OC(=O)NC(=O)C,Active
12955,CN1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)CCO,Active
12956,CC\1C2C(CC/C1=C/C(=O)OCCNC)C3(CCCC(C3CC2O)(C)C(=O)OC)C,Active
12957,CC[C@H](C)[C@@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N/C(=C\C)/C(=O)N[C@H](C(=O)O[C@@H]([C@H](C(=O)N1)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](C(C)C)NC(=O)CCCC(C)C)C)C(C)C)CC3=CC=CC=C3)C(C)C,Active
12958,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,Active
12959,CCCCCCCC(=O)OCC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)OC5CC(C(C(O5)C)O)N)O.Cl,Active
12960,CC1=CNC2=C(C=C3C(=C12)[C@@H](CN3C(=O)C4=CC5=C(N4)C=CC(=C5)NC(=O)NC6=CC7=C(C=C6)NC(=C7)C(=O)N8C[C@H](C9=C1C(=CNC1=C(C=C98)O)C)CCl)CCl)O,Active
12961,C1=CC=C(C=C1)C(=O)C2=C(N(C3=C([N+]2=O)C=C(C=C3)C(F)(F)F)[O-])C(F)(F)F,Active
12962,CCC1=CC=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)OC,Active
12963,CCCOC1=CC2=CC=CC=C2C=C1C(=O)NC3=NC(=C4C5=CC=NC5=CC=C4N3)N,Active
12964,CC(=O)C1=CC2=C(C=C1NC3=C4C(=COC4=NC5=CC=CC=C53)Cl)OCO2,Active
12965,C1=CC=C2C(=C1)C(=C3C(=N2)C=CC=C3[N+](=O)[O-])NCCO.Cl,Active
12966,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=C6C(=CC5=C4)OCO6)OC(=O)CN,Active
12967,CC12C([C@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C=C)OC,Active
12968,CC(=O)NC1=CC2=C(C=C3C(=C2C=C1)C(CN3C(=O)CCCCCC(=O)N4CC(C5=C6C=CC(=CC6=C(C=C54)O)NC(=O)C)CCl)CCl)O,Active
12969,CN(C)CCCN1C2=C(C3=C(C1=O)C=C(C=C3)[N+](=O)[O-])C(=O)C4=C2C=CC(=C4)OC.Cl,Active
12970,CC1=CC(=CC(=C1OC)C)/C(=N/O)/C2=CC(=C(C=C2)OC)O,Active
12971,C1=CC=C(C=C1)/C(=N/NC2=NC3=CC=CC=C3N=C2)/C4=CC=CC=N4,Active
12972,CC(C)CC(C/C=C\1/CC(OC1=O)(CO)COC(=O)C(C)(C)C)CC(C)C,Active
12973,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)CC3=CC=CC=C3)NC(=O)C4=C5C(=C(C=C4)C)OC6=C(C(=O)C(=C(C6=N5)C(=O)NC7C(OC(=O)C(N(C(=O)CN(C(=O)C8CCCN8C(=O)C(NC7=O)CC9=CC=CC=C9)C)C)C(C)C)C)N)C,Active
12974,C[C@@H]1CC2CC[C@H]3C(=C)CC(O3)CC[C@]45CC6[C@H](O4)C7[C@@H](O6)[C@@H](O5)C8[C@@H](O7)CC[C@@H](O8)CC(=O)OC9[C@H](C[C@H](C1=C)O2)OC1CC2C(C[C@@]3(O2)C[C@H]2[C@@H](O3)C(C[C@]3(O2)CC([C@H]2[C@@H](O3)C[C@H](O2)C(CC(CO)O)O)C)C)OC1C9C,Active
12975,CCNC1=NC2=CC=CC=C2C(=N1)N3CC(=O)NC4=C3C=CC(=C4)OC,Active
12976,C1=CC=C2C(=C1)C(=C3C(=N2)C=CC=C3[N+](=O)[O-])NCCC4=CC=CC=[N+]4[O-].Cl,Active
12977,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)CC3=CC=CC=C3)NC(=O)C4=C5C(=C(C=C4)C)OC6=C(C(=O)C(=C(C6=N5)C(=O)NC7C(OC(=O)C(N(C(=O)CN(C(=O)C8CCCN8C(=O)C(NC7=O)CC9=CC=CC=C9)C)C)C(C)C)C)N)C,Active
12978,CN1C2=CC=CC=C2C3=C1N=C(N=N3)N/N=C/C4=CC=CC=N4,Active
12979,C[C@@H]([C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)OC5C(C(C(CO5)O)OC6C(C(C(CO6)O)O)OC(=O)C7=CC=C(C=C7)OC)OC(=O)C(C)C)C(=O)CCC(C)C,Active
12980,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O,Active
12981,CC1=CC(=O)NC2=CC3=C(C=C12)C4=CC=CC=C4O3,Active
12982,C[C@H]1CC([C@]2(C#C/C=C\C#C[C@H]3[C@]14[C@]2(O4)C5=CC(=C6C(=C5N3)C(=O)C7=CC=CC=C7C6=O)O)O)(OC)OC,Active
12983,C1=CC=C(C=C1)/C(=N/NC2=NC3=CC=CC=C3N=C2)/C4=CC=CC=N4,Active
12984,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.C1=CC=C(C(=C1)C(=O)O)C(=O)[O-],Active
12985,C[C@@]12C[C@H]([C@@H]([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C=C(C(=O)C4(C)C)O)C)C)[C@](C)(C(=O)/C=C/C(C)(C)O)O)O,Active
12986,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)CC3=CC=CC=C3)C)C)C(C)C)NC(=O)C4=C5C(=C(C=C4)C)OC6=C(C(=O)C(=C(C6=N5)C(=O)NC7C(OC(=O)C(N(C(=O)CN(C(=O)C8CCCN8C(=O)C(NC7=O)C(C)C)C)C)CC9=CC=CC=C9)C)N)C,Active
12987,C[C@@H]1COCCN1C2=NC3=C(C=CN=C3C4=CC=NN4)C(=C2)C5=CC=NN5C,Active
12988,C1=CC=C2C(=C1)C3C4C(C2(C5=CC=CC=C35)/C=C/C(=O)C6=CC=CC=N6)C(=O)N(C4=O)C7=CC=C(C=C7)Cl,Active
12989,CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)[O-])[O-])C(=O)O,Active
12990,CC1=CC2=C(C=C1OC)/C(=C\C3=CC=CC=N3)/C(=O)N2,Active
12991,COCC[C@H]1CCC/C=C/[C@@H]2C[C@@H](C[C@H]2[C@@H](/C=C/C(=O)O1)O)O,Active
12992,C1=CC=NC(=C1)/C(=N/NC2=NC3=C(O2)C=CC(=C3)[N+](=O)[O-])/N,Active
12993,COC1=CC=CC(=C1)C2C3=CC4=C(C=C3OC(=C2C#N)N)OCO4,Active
