smile,activity,Difference_set
COC1=CC(=CC(=C1OC)OC)/C=C\2/C3=C(C=CC(=C3)Br)NC2=O,Inactive,0
CN(C)C1=CC\2=C(C=C1)NC(=O)/C2=C\C3=CC(=C(C(=C3)OC)OC)OC,Inactive,0
COC1=CC(=CC(=C1OC)OC)/C=C\2/C3=CC=CC=C3N(C2=O)CC4=CC=C(C=C4)Cl,Inactive,0
CN1C2=C(C=C(C=C2)OC)/C(=C/C3=CC(=C(C(=C3)OC)OC)OC)/C1=O,Inactive,0
CC1=CC2=C(C=C1O)/C(=C/C3=CC(=C(C(=C3)OC)OC)OC)/C(=O)N2,Inactive,0
COC1=CC2=C(C=C1)O/C(=C\C3=CC=C(C=C3)O)/C2=O,Inactive,0
CC1=C(C=CC(=C1)Cl)NC2=C(C=CC(=N2)C(F)(F)F)C(=O)N/N=C/C3=CC=CC=C3Cl,Inactive,0
CC1=C(C=C(C=C1)Cl)NC2=C(C=CC(=N2)C(F)(F)F)C(=O)N/N=C/C3=C(C=CC=C3Cl)Cl,Inactive,0
CCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],Active,0
CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],Inactive,0
CCOC1=C2C(=CC(=N1)C3=CC=CC=C3)C(=C(NC2=O)C(=O)N/N=C/C4=C(C=C(C=C4)O)O)O,Inactive,0
C1=CC2=C(C(=C1)NCCN=CC3=C(C=CC(=C3)O)O)C(=O)C4=C(C2=O)C=CC=C4NCCN=CC5=C(C=CC(=C5)O)O,Inactive,0
C1=CC2=C(C(=C1)NCCN=CC3=C(C=CC(=C3)[N+](=O)[O-])O)C(=O)C4=C(C2=O)C=CC=C4NCCN=CC5=C(C=CC(=C5)[N+](=O)[O-])O,Inactive,0
C1=CC(=CC=C1C(=O)CC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,Inactive,0
COC1=CC=C(C=C1)C2=C(C=NN2)NC3=CC(=C(C(=C3)OC)OC)OC,Inactive,0
CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C,Inactive,0
C1=CC=C(C=C1)C2=C(NC3=C2C=C(C=C3)I)C(=O)N/N=C/C4=CC=C(C=C4)F,Inactive,0
C1=CC=C(C=C1)C2=C(NC3=C2C=C(C=C3)Cl)C(=O)N/N=C/C4=CC=C(C=C4)Cl,Active,0
CC12CCC3C(C1CCC(=C)C2C/C=C/4\C(COC4=O)O)(COC(O3)C5=CC=C(C=C5)N(C)C)C,Inactive,0
CC12CCC3C(C1CCC(=C)C2C/C=C/4\C(COC4=O)O)(COC(O3)C5=C(C=CC=C5OC)OC)C,Inactive,0
CC12CCC3C(C1CCC(=C)C2/C=C/C4=CCOC4=O)(COC(O3)C5=CC=CC=C5)C,Inactive,0
CC(=O)NC1=CC=C(C=C1)C2OCC3(C4CCC(=C)C(C4(CCC3O2)C)C/C=C/5\C(COC5=O)O)C,Inactive,0
C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)N/N=C/C3=C(C=CC=C3Cl)Cl)C(F)(F)F,Inactive,0
CCN(CC)C1=CC(=C(C=C1)/C=N\NC(=O)C2=CC(=CC=C2)NC3=CC(=NC=C3)C(F)(F)F)O,Active,0
CCN(CC)C1=CC(=C(C=C1)/C=N/NC(=O)C2=CC=CC=C2NC3=CC(=NC=C3)C(F)(F)F)O,Active,0
C1=CC=C(C(=C1)C(=O)N/N=C/C2=C(C=CC(=C2)Cl)O)NC3=CC(=NC=C3)C(F)(F)F,Active,0
CCN(CC)C1=CC(=C(C=C1)/C=N/NC(=O)C2=CC=C(C=C2)NC3=CC(=NC=C3)C(F)(F)F)O,Active,0
C1=CC(=CC=C1C(=O)N/N=C/C2=C(C=C(C=C2)O)O)NC3=CC(=NC=C3)C(F)(F)F,Inactive,0
CC1=CC2=CN3C4=C(C=C(C=C4)OC)NC(=O)C3=C2C=C1C,Active,0
COC1=CC2=C(C=C1)N3C=C4C(=C3C(=O)N2)C=CC=C4F,Inactive,0
COC1=CC2=C3C(=O)NC4=C(N3C=C2C=C1)C=CC(=C4)OC,Active,0
COC1=CC2=CN3C4=C(C=C(C=C4)OC)NC(=O)C3=C2C=C1,Active,0
COC1=CC2=C(C=C1)NC(=O)C3=C4C=CC=CC4=CN23,Inactive,0
COC1=C2C(=C(C=C1)OC)N3C=C4C=CC=CC4=C3C(=O)N2,Inactive,0
COC1=CC2=C(C=C1)N3C=C4C=C(C(=CC4=C3C(=O)N2)OC)OC,Active,0
C1CC/C=C\CCCCN2CC[C@H]3[C@@H](C2)CCCC/C=C\CCCN4C[C@@H](CC1)C[C@@H]3C4,Inactive,0
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Inactive,0
COC1=C(C=C2C(=C1)C3=C(C4=C(N3)N=CC=C4)N=N2)OC,Inactive,0
C1=CC2=C(N=C1)N3C(=C2N=O)C4=C(C=CC(=C4)Cl)N=N3,Inactive,0
COC1=C(C=C2C(=C1)C3=C(C4=C(N3N=N2)N=CC=C4)N=O)OC,Inactive,0
CC(C)[C@@]12[C@@H](O1)[C@H]3[C@@]4(O3)[C@]5(CCC6=C(OC(=C6[C@@H]5C[C@H]7[C@]4([C@@H]2O)O7)C(=O)C8=CC=CC=C8)OC(=O)C9=CC=CC=C9)C,Active,0
C1=CC=C2C(=C1)C(=O)/C(=C\NC3=CC(=C(C=C3)C(=O)O)O)/C(O2)O,Inactive,0
C1=CC=C2C(=C1)C(=O)/C(=C\NC3=CC(=C(C=C3)O)C(=O)O)/C(O2)O,Inactive,0
CC1=CC2=C(C=C1C)OC(C3=C2OC(=O)C(=C3)C4=CC=C(C=C4)F)OC(=O)C,Inactive,0
C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,Inactive,0
C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)[N+](=O)[O-])/C=C/C(=O)C4=CC=C(C=C4)Cl,Inactive,0
C1CN(CCN1)C2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC6=CC=CC=C56)N=C3.Cl,Inactive,0
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,Inactive,0
C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,Inactive,0
COC1=CC=C(C=C1)CN2C=C3C(=C2C4=CC=CC=C4)CCC5=CN=CN=C53,Inactive,0
C1=CC=C(C=C1)/C=C/C(=O)NC2=C(C=C(C=C2)Cl)C(=O)N,Inactive,0
C1=CC=C(C=C1)/C=C/C(=O)NC2=C(C=C(C=C2)Br)C(=O)N,Inactive,0
CC1=CC(=C(C=C1)NC(=O)/C=C/C2=CC=CC=C2)C(=O)N,Inactive,0
C1=CC=C(C(=C1)/C=C/C(=O)NC2=C(C=C(C=C2)I)C(=O)N)Cl,Inactive,0
C1CC2=C(C3=CN(C=C31)CC4=CC=CC=C4)ON=C2,Inactive,0
COC1=CC=C(C=C1)CN2C=C3CCC4=C(C3=C2)ON=C4,Inactive,0
C1CC2=C(N(C=C2C3=C1C=NO3)CC4=CC=CC=C4)C5=CC=CC=C5,Inactive,0
COC1=CC=C(C=C1)CN2C=C3C(=C2C4=CC=CC=C4)CCC5=C3ON=C5,Active,0
C1=CC(=CC(=C1)NC2=CC(=NC=C2)C(F)(F)F)C(=O)N/N=C/C3=C(C=C(C=C3)O)O,Inactive,0
CCOC1=CC=CC(=C1O)/C=N/NC(=O)C2=CC(=CC=C2)NC3=CC(=NC=C3)C(F)(F)F,Inactive,0
COC1=C(C=C(C=C1)C(=O)N/N=C/C2=C(C=C(C=C2)O)O)NC3=CC(=NC=C3)C(F)(F)F,Inactive,0
CCN(CC)C1=CC(=C(C=C1)/C=N/NC(=O)CC2=CC=C(C=C2)NC3=CC(=NC=C3)C(F)(F)F)O,Inactive,0
COC1=CC=CC=C1N2C=NC(=C2C(=O)C3=CC(=C(C(=C3)OC)OC)OC)N,Inactive,0
C1CNCCC1N2C=C(C=N2)C3=CC(=C(N=C3)N)C4=NC5=CC=CC=C5O4.Cl,Inactive,0
CC1=NN(C(=O)C1)C(=O)C2=NN(C=C2O)C3=CC=C(C=C3)Cl,Inactive,0
CC1=CC(=NN1C(=O)C2=NN(C=C2O)C3=CC=C(C=C3)Cl)C,Inactive,0
C1=CC=C(C=C1)C2=CC(=NN2C(=O)C3=NN(C=C3O)C4=CC=C(C=C4)Cl)C(F)(F)F,Inactive,0
C1C(=O)NN(C1=O)C(=O)C2=NN(C=C2O)C3=CC=C(C=C3)Cl,Inactive,0
C1=CC(=CC=C1N2C=C(C(=N2)C(=O)N3C(=C(C=N3)C#N)N)O)Cl,Active,0
CC1=C2CCC3=CC=CC=C3C2=NN1C(=O)C4=NN(C=C4O)C5=CC=C(C=C5)Cl,Active,0
C1=CN(C(=O)C(=C1)O)CCCN(CCCN2C=CC=C(C2=O)O)CCN3C=CC=C(C3=O)O.Br,Inactive,0
C[N+]1=C2C3=CC=CC=C3NC2=C(C4=CC=CC=C41)NC5CCNCC5.Cl.[Cl-],Active,0
CCN(CC)CCCCNC1=C2C(=[N+](C3=CC=CC=C31)C)C4=CC=CC=C4N2.Cl.[Cl-],Active,0
C[N+]1=C2C3=CC=CC=C3NC2=C(C4=CC=CC=C41)NC5=CC=C(C=C5)N6CCCCC6.[Cl-],Inactive,0
COC1=CC=C(C=C1)C(=O)C2=CC3=C(C(=C(C=C3N2)OC)OC)OC,Inactive,0
CC1=COC2=NC=NC(=C12)N(C)C3=CC=C(C=C3)OC,Active,0
COC1=CC=C(C=C1)C2CC(=NN2)C3=CC(=C(C(=C3)OC)OC)OC,Inactive,0
CN(C)CCN1C(=O)C2=C3C(=C(C=C2)NCCOC)C=CC=C3C1=O,Inactive,0
CN(C)CCN1C(=O)C2=CC=CC3=C2C(=CC=C3)C1=O,Inactive,0
CN(C)CCN1C(=O)C2=C3C(=C(C=C2)N)C=CC=C3C1=O,Inactive,0
C1=COC(=C1)/C=C/C2=NN=C(NC2=O)N3C(=CC(=N3)C4=CC=C(C=C4)Cl)N,Inactive,0
CN1C2=C(C=CC(=C2Cl)Cl)C3=C1C(=O)NC4(C3C#N)CCNCC4,Inactive,0
C1=CC(=C(C2=C1/C(=C/C3=CC(=C(C(=C3)Br)O)Br)/C(=O)N2)Cl)Cl,Inactive,0
CN1C2=CC=CC=C2N=C1/C(=C/C3=CC=C(C=C3)N(C)C)/C#N,Inactive,0
CCOC(=O)C1=C(C2=C(C=CC(=C2)Cl)N=C1CN3CCN(CC3)C)C4=CC=CC=C4,Inactive,0
CC(=O)C1=NC2=CC=CC=C2N1CC(=O)C3=CC(=CC=C3)Cl,Inactive,0
COC1=CC=C(C=C1)CN2C(=C)C3=NC4=CC=CC=C4N3C=C2C5=CC(=CC=C5)Cl,Inactive,0
COC1=C(C=CC(=C1)/C=C/C(=O)C2=CC(=CC=C2)N3C=C(NC3=O)C4=CC=C(C=C4)Cl)O,Inactive,0
COC1=CC=C(C=C1)C2=CN(C(=O)N2)C3=CC=CC(=C3)C(=O)/C=C/C4=CC(=C(C=C4)O)OC,Inactive,0
COC1=C(C=CC(=C1)/C=C/C(=O)C2=CC(=CC=C2)N3C=C(NC3=O)C4=CC=CC=C4)O,Inactive,0
C1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)C=C4C(=O)NC(=O)NC4=O,Inactive,0
COC1C([C@H](C([C@H](O1)CNC(=O)C2=CC(=CC=C2)I)OCCCC=C)OCC3=CC=CC=C3)OCC4=CC=CC=C4,Inactive,0
CCN(CC)C1=CC=C(C=C1)C2=CC(=NC(=C2C#N)N3CCOCC3)C4=CC(=C(C(=C4)OC)OC)OC,Inactive,0
C1=CC=C(C(=C1)/C=N/NC(=O)C2=CC=CC=C2NC3=CC(=NC=C3)C(F)(F)F)O,Active,0
COC1=CC=CC(=C1O)/C=N/NC(=O)C2=CC=CC=C2NC3=CC(=NC=C3)C(F)(F)F,Inactive,0
CCOC1=CC=CC(=C1O)/C=N/NC(=O)C2=CC=CC=C2NC3=CC(=NC=C3)C(F)(F)F,Active,0
CCOC1=CC=CC(=C1O)/C=N/NC(=O)C2=CC=C(C=C2)NC3=CC(=NC=C3)C(F)(F)F,Inactive,0
C1=CC=C(C(=C1)/C=N/NC(=O)CC2=CC=C(C=C2)NC3=CC(=NC=C3)C(F)(F)F)O,Inactive,0
CCOC1=CC=CC(=C1O)/C=N/NC(=O)CC2=CC=C(C=C2)NC3=CC(=NC=C3)C(F)(F)F,Inactive,0
CC1(C(N(C(=O)N1CC(=O)N/N=C/C=C/C2=CC=C(O2)[N+](=O)[O-])C3=CC=C(C=C3)Cl)N(C(=O)NC4=CC=C(C=C4)Cl)O)C,Inactive,0
C1=CC(=CC=C1CC(=O)NC2=C(C=CC(=C2)Cl)O)NC3=CC(=NC=C3)C(F)(F)F,Inactive,0
C1=CC=C(C(=C1)NC(=O)C2=CC=C(C=C2)CNC3=CC(=NC=C3)C(F)(F)F)O,Inactive,0
C1=CC=C(C(=C1)C(=O)NC2=C(C=CC(=C2)Cl)O)NC3=CC(=NC=C3)C(F)(F)F,Inactive,0
CC1=CC(=C(C=C1)O)NC(=O)C2=CC(=CC=C2)NC3=CC(=NC=C3)C(F)(F)F,Inactive,0
C1=CC(=CC(=C1)NC2=CC(=NC=C2)C(F)(F)F)C(=O)NC3=C(C=CC(=C3)Cl)O,Inactive,0
C1=CC(=CC=C1C(=O)NC2=C(C=CC(=C2)Cl)O)NC3=CC(=NC=C3)C(F)(F)F,Inactive,0
CC1=CC(=C(C=C1)O)NC(=O)C2=CC=C(C=C2)CNC3=CC(=NC=C3)C(F)(F)F,Inactive,0
CCOC(=O)C1=CC2=C(C=C1)N(C(=C([N+]2=O)C(=O)C)C(F)(F)F)[O-],Inactive,0
CCN1C(=O)C(C(=O)NC1=O)(C)N2C(=O)C3=C(C2=O)C(=C(C(=C3F)F)F)F,Inactive,0
CCC1(C(=O)NC(=O)N(C1=O)C(C)C)NC(=O)C2=CC(=C(C(=C2F)F)F)F,Inactive,0
CCCN1C(=O)C(C(=O)NC1=O)(CC)N2C(=O)C3=C(C2=O)C(=C(C(=C3F)F)F)F,Inactive,0
CN1C(=O)C(=CC2=CN(C3=CC=CC=C32)CC4=CC=CC=C4)C(=O)N(C1=O)C,Inactive,0
C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)/C=C(\C#N)/C(=O)C4=CC=C(C=C4)Cl,Inactive,0
CCCC1CCC(OC1CC)(C(C)(C(=O)NC2C(OC(=O)C(NC(=O)C3CC(CNN3C(=O)C4CCCNN4C(=O)C(N(C(=O)C5CCCNN5C2=O)O)C)O)C)C(C)C)O)O,Inactive,0
C/C=C(\C)/C(=O)N[C@H]1[C@H](C[C@]2(C([C@H]1O)CCC3C2CC[C@]4(C3CC[C@@H]4C(C)N(C)C)C)C)OC(=O)C,Inactive,0
CC([C@H]1C(CC2[C@@]1(CCC3C2CCC4[C@@]3(CC[C@@H](C4)NC(=O)C=C(C)C)C)C)OC(=O)C)N(C)C,Inactive,0
CC([C@H]1CCC2[C@@]1(CCC3C2CCC4[C@@]3(C[C@@H]([C@@H](C4)NC(=O)C=C(C)C)O)C)C)N(C)C,Inactive,0
C/C=C(\C)/C(=O)N[C@H]1C(C[C@]2(C(C1O)CCC3C2CC[C@]4(C3CC[C@@H]4C(C)N(C)C)C)C)O,Inactive,0
CC([C@H]1CCC2[C@@]1(CCC3C2CCC4[C@@]3(CC[C@@H](C4)NC=O)C)C)N(C)C,Inactive,0
CC(C1=CCC2[C@@]1(CCC3C2CCC4[C@@]3(CC[C@@H]([C@@H]4O)NC(=O)C=C(C)C)C)C)N(C)C,Inactive,0
CC([C@H]1CC=C2[C@@]1(CCC3C2CCC4=C[C@H](CC[C@]34C)N(C)C)C)N(C)C,Inactive,0
CC([C@H]1CCC2[C@@]1(CCC3C2CCC4[C@@]3(CC=C(C4=O)NC=O)C)C)N(C)C,Inactive,0
CC([C@H]1CCC2[C@@]1(CCC3C2CCC4[C@@]3(CC[C@@H](C4)N(C)C(=O)C5=CC=CC=C5)C)C)NC,Inactive,0
CC([C@H]1CCC2[C@@]1(CCC3C2CCC4[C@@]3(CC[C@@H](C4)N)C)C)N(C)C,Inactive,0
CC([C@H]1CCC2[C@@]1(CCC3C2CC=C4[C@@]3(CC[C@@H](C4=O)NC(=O)C=C(C)C)C)C)NC,Inactive,0
CC([C@H]1CCC2[C@@]1(CCC3C2CCC4[C@@]3(CC[C@@H]([C@@H]4OC(=O)C)NC(=O)C=C(C)C)C)C)N(C)C,Inactive,0
C/C=C(\C)/C(=O)NC1=CC[C@@]2(C3CC[C@@]4([C@H](CCC4C3CC=C2C1=O)C(C)N(C)C)C)C,Inactive,0
C/C=C(\C)/C(=O)N[C@H]1CC[C@]2(C([C@H]1OC(=O)C)CCC3C2CC[C@]4(C3CC[C@@H]4C(C)N(C)C)C)C,Inactive,0
CCOC(=O)C(=CC1=C(NC2=CC=CC=C21)C3=CC=CC=C3)C(=O)OCC,Inactive,0
COC1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)C=C(C#N)C#N,Inactive,0
COC1=CC2=C(C=C1)NC(=C2C=C(C#N)C#N)C3=CC=CC=C3,Inactive,0
CCOC(=O)/C(=C/C1=C(NC2=CC=CC=C21)C3=CC=CC=C3)/C(=O)C4=CC=C(C=C4)Cl,Inactive,0
C1=CC=C2C(=C1)C=C(C(=O)N2)C3=NC4=C(N3)C=C(C=C4)Cl,Inactive,0
CCOC(=O)C1=C(N(C2=C([N+]1=O)C=C(C=C2)Cl)[O-])C(F)(F)F,Inactive,0
CCOC(=O)C1=C(N(C2=C([N+]1=O)C=C(C=C2)OC)[O-])C(F)(F)F,Inactive,0
CC1=C([N+](=O)C2=C(N1[O-])C=CC(=C2)Cl)/C=C/C(=O)C3=CC(=C(C(=C3)OC)OC)OC,Inactive,0
CC1=C([N+](=O)C2=C(N1[O-])C=CC(=C2)OC)/C=C/C(=O)C3=CC(=C(C(=C3)OC)OC)OC,Inactive,0
COC1=CC=C(C=C1)C2=C(N=NC(=N2)N3CCN(CC3)C(=O)CN4CCN(CC4)C5=CC=CC=C5)C6=CC=C(C=C6)OC,Inactive,0
COC1=CC=C(C=C1)C2=C(N=NC(=N2)N3CCN(CC3)C(=O)CN4CCN(CC4)C5=CC=C(C=C5)Cl)C6=CC=C(C=C6)OC,Inactive,0
COC1=CC=C(C=C1)C2=C(N=NC(=N2)N3CCN(CC3)C(=O)CN4CCN(CC4)C5=CC=C(C=C5)OC)C6=CC=C(C=C6)OC,Inactive,0
C1CN(CCN1CC(=O)N2CCN(CC2)C3=NC(=C(N=N3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl)C6=CC=CC=C6,Inactive,0
COC1=CC=CC(=C1)N2CCN(CC2)CC(=O)N3CCN(CC3)C4=NC(=C(N=N4)C5=CC=C(C=C5)Cl)C6=CC=C(C=C6)Cl,Inactive,0
C1CN(CCN1CC(=O)N2CCN(CC2)C3=NC(=C(N=N3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl)C6=CC=C(C=C6)Cl,Inactive,0
COC1=CC=C(C=C1)N2CCN(CC2)CC(=O)N3CCN(CC3)C4=NC(=C(N=N4)C5=CC=C(C=C5)Cl)C6=CC=C(C=C6)Cl,Inactive,0
C1CN(CCN1CC(=O)N2CCN(CC2)C3=NC(=C(N=N3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=C(C=C6)Cl,Inactive,0
COC1=CC=C(C=C1)N2CCN(CC2)CC(=O)N3CCN(CC3)C4=NC(=C(N=N4)C5=CC=CC=C5)C6=CC=CC=C6,Inactive,0
CN(C)CCCNC1=NN2C(=NC3=CC=CC=C3C2=O)C4=CC=CC=C41,Inactive,0
CCOC(=O)C1=C(C2=CC(=CC(=C2N=C1)C)C)NCCCN(C)C,Inactive,0
CC1=C2C(=CC=C1)C(=C3C(=CC(=NC3=N2)C)C)N,Inactive,0
CC(=CCC1=CC(=C(C=C1OC)OC)C(=O)/C=C/C2=CC(=CC=C2)OC(=O)C)C,Inactive,0
CC(=CCC1=CC(=C(C=C1OC)OC)C(=O)/C=C/C2=C(C=C3C(=C2)CCC(O3)(C)C)OCC4=CC=CC=C4)C,Inactive,0
C1=CC=C(C=C1)N2C(=CC(=N2)C3=CC=C(C=C3)Cl)/C(=C/C4=CC=CN4)/C#N,Inactive,0
CC1=CC=C(C=C1)/C=C/C(=O)C2=CC(=C(C=C2)OC)OC,Inactive,0
C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC=C4C5=CN=CC=C5)C)O,Inactive,0
CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC=C4C5=CN=CC=C5)C)C,Inactive,0
COC1=CC2=C(C=C1)C3=C(C4=C(N3N=N2)N=CC=C4)N=O,Inactive,0
COC1=CC2=C(C=C1)C3=C(C4=C(N3)N=CC=C4)N=N2,Inactive,0
CN(C)CCCNC1=NC(=NC2=CC=CC=C21)/C=C/C3=CC=C(C=C3)OC.Cl,Inactive,0
CC1=CC(=C2C(=C1)C(=C3C(=CC(=NC3=N2)C)C)N)C,Inactive,0
C1=CC(=CC(=C1)O)/C=C/C(=O)C2=CC(=CC=C2)N3C=C(NC3=O)C4=CC=C(C=C4)Cl,Inactive,0
C1=CC=C(C=C1)C2=CN(C(=O)N2)C3=CC=CC(=C3)C(=O)/C=C/C4=CC(=CC=C4)O,Inactive,0
COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)C2=CC=C(C=C2)NC3=NC(=NC(=N3)NC4=CC=CC=C4)NC5=CC=C(C=C5)Cl,Inactive,0
COC1=CC=C(C=C1)C2=CC(=NC(=C2C#N)N)C3=CC=C(C=C3)NC4=NC(=NC(=N4)NC5=CC=CC=C5)NC6=CC=C(C=C6)Cl,Inactive,0
COC1=CC=C(C=C1)C2=NC(=NC(=C2)C3=CC=C(C=C3)NC4=NC(=NC(=N4)NC5=CC=CC=C5)NC6=CC=C(C=C6)Cl)N,Inactive,0
CN(C)C1=CC=C(C=C1)C2=NC(=NC(=C2)C3=CC=C(C=C3)NC4=NC(=NC(=N4)NC5=CC=CC=C5)NC6=CC=C(C=C6)Cl)N,Inactive,0
C1=CC=C(C=C1)C2=C3C(=NNC(=O)C3=NO2)C4=CC=CC=C4,Inactive,0
C1=CC=C(C=C1)C2=NN(C(=C2)N)C(=O)/C=C(/C3=CC=CC=C3)\N,Inactive,0
CC1CCCC2=C(N(N=C12)C(=O)/C=C(/C3=CC=CC=C3)\N)N,Inactive,0
C1=CC=C(C=C1)CC2=CC=C(C=C2)NC(=O)N3C4=C(C=C(C=C4)Cl)C(=N3)N,Inactive,0
C1=CC=C(C=C1)CC2=CC=C(C=C2)NC(=O)N3C4=C(C=C(C=C4)N)C(=N3)N,Inactive,0
CC(=O)N1C(CC(=N1)C2=CC=C(C=C2)OC)C3=CN(N=C3C4=CC=C(C=C4)Cl)C5=CC=CC=C5,Inactive,0
C1CC2=CC=CC=C2C3=NC4=C(N=C(N=C4NC(C31)C5=CC=C(C=C5)Cl)N)N,Inactive,0
C1CC2=CC=CC=C2C3=NC4=C(N=C(N=C4NC(C31)C5=CC=C(C=C5)F)N)N,Inactive,0
C1CC2=CC=CC=C2C3=NC4=C(N=C(N=C4NC(C31)C5=CC=CC=C5)N)N,Inactive,0
CN(CCCNC1=CC(=NC2=CC=CC=C21)C3=CC4=CC=CC=C4C=C3)CCCNC(=O)CCOCCOCCOCCNC(=O)CC5=C6C=CC7=CC=CC8=C7C6=C(C=C8)C=C5.Br,Inactive,0
CN1C2=NC(=O)N(C(=O)C2=NC(=N1)C3=CC=C(C=C3)Cl)C,Inactive,0
CC(C)C1=CC(=C(C=C1O)O)C(=O)N2CC3=C(C2)C=C(C=C3)CN4CCN(CC4)C,Inactive,0
CCCC(CCC)C(=O)OCC1(C/C(=C\C2=CC=C(C=C2)F)/C(=O)O1)CO,Inactive,0
CCCC(CCC)C(=O)OCC1(C/C(=C\C2=CC=C(C=C2)C(F)(F)F)/C(=O)O1)CO,Inactive,0
CCC1=CC=CC=C1N2C(=C(C(=C(C2=O)C#N)C3=CC(=C(C=C3)OC)OC)C#N)N,Inactive,0
C1=CC=C(C=C1)CN(C2=CC=CC=C2)C3=NC(=NC4=C3C=NN4)N,Inactive,0
CC/C(=C(\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)OCCNC)/C3=CC=CC=C3,Inactive,0
C1=CC=C2C=C(C=CC2=C1)C3=CN(C(=O)N3)C4=CC=CC(=C4)C(=O)/C=C/C5=CC(=CC=C5)O,Inactive,0
CN1CC(=O)N(CC2=C1N=C(N(C2=O)C)OC)C3=CC=CC=C3,Inactive,0
CN(C1=NC(=NC(=N1)OC)N(C)O)O,Inactive,0
C1=CC=C2C(=C1)C(=CN2)/C=C\3/C4=CC=CC=C4N(C3=O)C5=C(C=CC=C5Cl)Cl,Inactive,0
COC1=CC(=C(C=C1)CN2CCC3=C(C2=O)N=C(N=C3Cl)N)OC,Inactive,0
C=CCCC(=O)N1C=CC(=O)[C@@H]([C@@H]1/C=C/C2=CC=CC=C2)O,Inactive,0
COC1=CC=C(C=C1)CN2C3=C(C=C(C=C3)OC)/C(=C/C4=CC(=C(C(=C4)OC)OC)OC)/C2=O,Inactive,0
CC(=O)OC\1COC(=O)/C1=C/CC2C(=C)CCC3C2(CCC4C3(COC(O4)C5=CC=CC=C5Br)C)C,Inactive,0
CC(=O)OC\1COC(=O)/C1=C/CC2C(=C)CCC3C2(CCC4C3(COC(O4)(C)C)C)C,Inactive,0
CC12CCC3C(C1CCC(=C)C2/C=C/C4=CCOC4=O)(COC(O3)C5=CC=C(C=C5)Cl)C,Inactive,0
CC12CCC3C(C1CCC(=C)C2/C=C/C4=CCOC4=O)(COC(O3)C5=CC(=CC=C5)Cl)C,Inactive,0
CC12CCC3C(C1CCC(=C)C2/C=C/C4=CCOC4=O)(COC(O3)C5=CC=CC=C5Cl)C,Inactive,0
COC1=CC(=C(C(=C1)OC)/C=C/C(=O)C2=C(C=C(C=C2OC)OC)OC)OC,Inactive,0
CC1=CC2=C(C=C1)N(C(=C([N+]2=O)/C=C/C(=O)C3=CC(=C(C(=C3)OC)OC)OC)C)[O-],Inactive,0
COC1=C2C=CC(=O)NC2=C(C3=CC=CC=C31)OC,Inactive,0
COC1=CC=C(C=C1)C2=CC(=O)NC3=C(C4=CC=CC=C4C(=C23)OC)OC,Inactive,0
C1=CC=C2C(=C1)C3=NC=CC4=CC(=NC(=C43)C2=O)Cl,Inactive,0
CCCCCCCC(=O)OCC/C=C/C1C(O1)C2C(C3C(O3)CC/C(=C\C(=O)N(C(=O)/C=C/C=C\C(=O)O2)C(=O)C)/C)OC(=O)NC(=O)C,Inactive,0
CCCCCCCC(=O)OCC/C=C/C1C(O1)C2C(C3C(O3)CC/C(=C\C4=NC(=C(O4)C)/C=C/C=C\C(=O)O2)/C)OC(=O)NC(=O)C,Active,0
C[C@H]1CC[C@@H]2[C@H](C[C@H]([C@H]3[C@H]2[C@@]1(CCC3=C)C#N)CC(C)(C)C#N)C,Inactive,0
CCOC(=O)C1=CC2=C(C=C1)N(C(=C([N+]2=O)C(=O)C3=CC4=CC=CC=C4C=C3)C(F)(F)F)[O-],Inactive,0
